uf,ano,cultura,target,target_label,modelo,status,valor_real,valor_predito
MG,2023,Mandioca,quantidade_produzida_t,Quantidade produzida,Random Forest tunado,tunado,572565.0,549994.9777777778
MG,2023,Milho,quantidade_produzida_t,Quantidade produzida,Random Forest tunado,tunado,8296982.0,6907609.533333333
MG,2023,Soja,quantidade_produzida_t,Quantidade produzida,Random Forest tunado,tunado,8459161.0,5738728.438888889
MS,2023,Cana_de_acucar,quantidade_produzida_t,Quantidade produzida,Random Forest tunado,tunado,51789876.0,44702365.12222222
MS,2023,Mandioca,quantidade_produzida_t,Quantidade produzida,Random Forest tunado,tunado,1156934.0,805946.2222222222
MS,2023,Milho,quantidade_produzida_t,Quantidade produzida,Random Forest tunado,tunado,13443031.0,9435199.777777778
MS,2023,Soja,quantidade_produzida_t,Quantidade produzida,Random Forest tunado,tunado,14193250.0,9570366.083333334
MT,2023,Cana_de_acucar,quantidade_produzida_t,Quantidade produzida,Random Forest tunado,tunado,19060217.0,21249915.944444444
MT,2023,Mandioca,quantidade_produzida_t,Quantidade produzida,Random Forest tunado,tunado,265836.0,302154.5055555556
MT,2023,Milho,quantidade_produzida_t,Quantidade produzida,Random Forest tunado,tunado,50241972.0,25460613.233333334
MT,2023,Soja,quantidade_produzida_t,Quantidade produzida,Random Forest tunado,tunado,44425783.0,28245454.266666666
PA,2023,Cana_de_acucar,quantidade_produzida_t,Quantidade produzida,Random Forest tunado,tunado,1209026.0,2558344.4944444443
PA,2023,Mandioca,quantidade_produzida_t,Quantidade produzida,Random Forest tunado,tunado,3769677.0,1826941.611111111
PA,2023,Milho,quantidade_produzida_t,Quantidade produzida,Random Forest tunado,tunado,1739135.0,2792085.8722222224
PA,2023,Soja,quantidade_produzida_t,Quantidade produzida,Random Forest tunado,tunado,3156487.0,3798271.4833333334
PB,2023,Cana_de_acucar,quantidade_produzida_t,Quantidade produzida,Random Forest tunado,tunado,7066802.0,2370373.466666667
PB,2023,Mandioca,quantidade_produzida_t,Quantidade produzida,Random Forest tunado,tunado,144559.0,345768.1277777778
PB,2023,Milho,quantidade_produzida_t,Quantidade produzida,Random Forest tunado,tunado,41946.0,434338.4111111111
PB,2023,Soja,quantidade_produzida_t,Quantidade produzida,Random Forest tunado,tunado,0.0,571443.088888889
PE,2023,Cana_de_acucar,quantidade_produzida_t,Quantidade produzida,Random Forest tunado,tunado,16089574.0,14065049.172222223
PE,2023,Mandioca,quantidade_produzida_t,Quantidade produzida,Random Forest tunado,tunado,526805.0,472592.2555555556
PE,2023,Milho,quantidade_produzida_t,Quantidade produzida,Random Forest tunado,tunado,54720.0,410504.68333333335
PE,2023,Soja,quantidade_produzida_t,Quantidade produzida,Random Forest tunado,tunado,400.0,449654.65555555554
PI,2023,Cana_de_acucar,quantidade_produzida_t,Quantidade produzida,Random Forest tunado,tunado,1183019.0,1055251.4888888889
PI,2023,Mandioca,quantidade_produzida_t,Quantidade produzida,Random Forest tunado,tunado,489577.0,785645.8277777778
PI,2023,Milho,quantidade_produzida_t,Quantidade produzida,Random Forest tunado,tunado,2752791.0,1634067.288888889
PI,2023,Soja,quantidade_produzida_t,Quantidade produzida,Random Forest tunado,tunado,3389142.0,2096482.4
PR,2023,Cana_de_acucar,quantidade_produzida_t,Quantidade produzida,Random Forest tunado,tunado,38586024.0,39668504.95
PR,2023,Mandioca,quantidade_produzida_t,Quantidade produzida,Random Forest tunado,tunado,3479343.0,3323848.5888888887
PR,2023,Milho,quantidade_produzida_t,Quantidade produzida,Random Forest tunado,tunado,17884646.0,15788657.294444444
PR,2023,Soja,quantidade_produzida_t,Quantidade produzida,Random Forest tunado,tunado,21553541.0,17805375.377777778
RJ,2023,Cana_de_acucar,quantidade_produzida_t,Quantidade produzida,Random Forest tunado,tunado,2382962.0,4808147.061111111
RJ,2023,Mandioca,quantidade_produzida_t,Quantidade produzida,Random Forest tunado,tunado,163139.0,646820.9222222222
RJ,2023,Milho,quantidade_produzida_t,Quantidade produzida,Random Forest tunado,tunado,10458.0,549551.25
RJ,2023,Soja,quantidade_produzida_t,Quantidade produzida,Random Forest tunado,tunado,2577.0,655933.9833333333
RN,2023,Cana_de_acucar,quantidade_produzida_t,Quantidade produzida,Random Forest tunado,tunado,3827272.0,3597934.5944444444
RN,2023,Mandioca,quantidade_produzida_t,Quantidade produzida,Random Forest tunado,tunado,297506.0,192919.95555555556
RN,2023,Milho,quantidade_produzida_t,Quantidade produzida,Random Forest tunado,tunado,25880.0,42942.561111111114
RN,2023,Soja,quantidade_produzida_t,Quantidade produzida,Random Forest tunado,tunado,0.0,926.5111111111111
RO,2023,Cana_de_acucar,quantidade_produzida_t,Quantidade produzida,Random Forest tunado,tunado,21173.0,243849.8
RO,2023,Mandioca,quantidade_produzida_t,Quantidade produzida,Random Forest tunado,tunado,374483.0,607642.6388888889
RO,2023,Milho,quantidade_produzida_t,Quantidade produzida,Random Forest tunado,tunado,1705199.0,780934.8888888889
RO,2023,Soja,quantidade_produzida_t,Quantidade produzida,Random Forest tunado,tunado,2131535.0,948691.7333333333
RS,2023,Cana_de_acucar,quantidade_produzida_t,Quantidade produzida,Random Forest tunado,tunado,426956.0,827136.9944444444
RS,2023,Mandioca,quantidade_produzida_t,Quantidade produzida,Random Forest tunado,tunado,706331.0,977432.7055555555
RS,2023,Milho,quantidade_produzida_t,Quantidade produzida,Random Forest tunado,tunado,3960494.0,5936976.833333333
RS,2023,Soja,quantidade_produzida_t,Quantidade produzida,Random Forest tunado,tunado,12693487.0,14673262.15
SC,2023,Cana_de_acucar,quantidade_produzida_t,Quantidade produzida,Random Forest tunado,tunado,203695.0,4487889.761111111
SC,2023,Mandioca,quantidade_produzida_t,Quantidade produzida,Random Forest tunado,tunado,301905.0,868862.5722222222
SC,2023,Milho,quantidade_produzida_t,Quantidade produzida,Random Forest tunado,tunado,2586339.0,1829235.2666666666
SC,2023,Soja,quantidade_produzida_t,Quantidade produzida,Random Forest tunado,tunado,2951678.0,1675303.038888889
SE,2023,Cana_de_acucar,quantidade_produzida_t,Quantidade produzida,Random Forest tunado,tunado,2476045.0,2395800.533333333
SE,2023,Mandioca,quantidade_produzida_t,Quantidade produzida,Random Forest tunado,tunado,166103.0,268429.3222222222
SE,2023,Milho,quantidade_produzida_t,Quantidade produzida,Random Forest tunado,tunado,874463.0,648409.5222222222
SE,2023,Soja,quantidade_produzida_t,Quantidade produzida,Random Forest tunado,tunado,0.0,38302.916666666664
SP,2023,Cana_de_acucar,quantidade_produzida_t,Quantidade produzida,Random Forest tunado,tunado,439098082.0,411733923.55
SP,2023,Mandioca,quantidade_produzida_t,Quantidade produzida,Random Forest tunado,tunado,1658942.0,1406210.5555555555
SP,2023,Milho,quantidade_produzida_t,Quantidade produzida,Random Forest tunado,tunado,4846521.0,4472771.511111111
SP,2023,Soja,quantidade_produzida_t,Quantidade produzida,Random Forest tunado,tunado,4962226.0,3211539.033333333
TO,2023,Cana_de_acucar,quantidade_produzida_t,Quantidade produzida,Random Forest tunado,tunado,3072997.0,3228358.1944444445
TO,2023,Mandioca,quantidade_produzida_t,Quantidade produzida,Random Forest tunado,tunado,242167.0,1030109.6388888889
TO,2023,Milho,quantidade_produzida_t,Quantidade produzida,Random Forest tunado,tunado,2398750.0,1222649.2555555555
TO,2023,Soja,quantidade_produzida_t,Quantidade produzida,Random Forest tunado,tunado,4340578.0,2468776.9166666665
AC,2021,Cana_de_acucar,quantidade_produzida_t,Quantidade produzida,LightGBM default,default,12439.0,0.0
AC,2021,Mandioca,quantidade_produzida_t,Quantidade produzida,LightGBM default,default,532059.0,961671.2939876466
AC,2021,Milho,quantidade_produzida_t,Quantidade produzida,LightGBM default,default,105885.0,216629.80499244147
AC,2021,Soja,quantidade_produzida_t,Quantidade produzida,LightGBM default,default,20156.0,209931.17237880855
AL,2021,Cana_de_acucar,quantidade_produzida_t,Quantidade produzida,LightGBM default,default,17419082.0,13385923.649831312
AL,2021,Mandioca,quantidade_produzida_t,Quantidade produzida,LightGBM default,default,508171.0,1048244.1020037424
AL,2021,Milho,quantidade_produzida_t,Quantidade produzida,LightGBM default,default,82272.0,264007.9928678547
AL,2021,Soja,quantidade_produzida_t,Quantidade produzida,LightGBM default,default,9391.0,160237.51673368565
AM,2021,Cana_de_acucar,quantidade_produzida_t,Quantidade produzida,LightGBM default,default,287472.0,412229.2960838489
AM,2021,Mandioca,quantidade_produzida_t,Quantidade produzida,LightGBM default,default,827060.0,1477009.0685969118
AM,2021,Milho,quantidade_produzida_t,Quantidade produzida,LightGBM default,default,6363.0,410469.2022715038
AM,2021,Soja,quantidade_produzida_t,Quantidade produzida,LightGBM default,default,10000.0,182077.04449978657
AP,2021,Cana_de_acucar,quantidade_produzida_t,Quantidade produzida,LightGBM default,default,8153.0,0.0
AP,2021,Mandioca,quantidade_produzida_t,Quantidade produzida,LightGBM default,default,113506.0,6409.673202389295
AP,2021,Milho,quantidade_produzida_t,Quantidade produzida,LightGBM default,default,1186.0,133911.70393764926
AP,2021,Soja,quantidade_produzida_t,Quantidade produzida,LightGBM default,default,17956.0,43558.91333391331
BA,2021,Cana_de_acucar,quantidade_produzida_t,Quantidade produzida,LightGBM default,default,5482476.0,3844389.8413450764
BA,2021,Mandioca,quantidade_produzida_t,Quantidade produzida,LightGBM default,default,766772.0,1217269.0811211797
BA,2021,Milho,quantidade_produzida_t,Quantidade produzida,LightGBM default,default,2450153.0,2924807.3107551048
BA,2021,Soja,quantidade_produzida_t,Quantidade produzida,LightGBM default,default,6839555.0,5103476.582818302
CE,2021,Cana_de_acucar,quantidade_produzida_t,Quantidade produzida,LightGBM default,default,574953.0,176717.70924146453
CE,2021,Mandioca,quantidade_produzida_t,Quantidade produzida,LightGBM default,default,560249.0,372829.46054054715
CE,2021,Milho,quantidade_produzida_t,Quantidade produzida,LightGBM default,default,414411.0,383591.05923241243
CE,2021,Soja,quantidade_produzida_t,Quantidade produzida,LightGBM default,default,4528.0,241886.5659908462
DF,2021,Cana_de_acucar,quantidade_produzida_t,Quantidade produzida,LightGBM default,default,17425.0,0.0
DF,2021,Mandioca,quantidade_produzida_t,Quantidade produzida,LightGBM default,default,20550.0,2024326.8752605545
DF,2021,Milho,quantidade_produzida_t,Quantidade produzida,LightGBM default,default,324000.0,766512.8526235684
DF,2021,Soja,quantidade_produzida_t,Quantidade produzida,LightGBM default,default,312000.0,536557.4938962436
ES,2021,Cana_de_acucar,quantidade_produzida_t,Quantidade produzida,LightGBM default,default,2924219.0,0.0
ES,2021,Mandioca,quantidade_produzida_t,Quantidade produzida,LightGBM default,default,126760.0,554248.991140906
ES,2021,Milho,quantidade_produzida_t,Quantidade produzida,LightGBM default,default,41670.0,300335.7336377023
ES,2021,Soja,quantidade_produzida_t,Quantidade produzida,LightGBM default,default,0.0,0.0
GO,2021,Cana_de_acucar,quantidade_produzida_t,Quantidade produzida,LightGBM default,default,72012198.0,73638928.35071039
GO,2021,Mandioca,quantidade_produzida_t,Quantidade produzida,LightGBM default,default,180820.0,0.0
GO,2021,Milho,quantidade_produzida_t,Quantidade produzida,LightGBM default,default,10750433.0,12116622.213333355
GO,2021,Soja,quantidade_produzida_t,Quantidade produzida,LightGBM default,default,13659826.0,12165316.24511058
MA,2021,Cana_de_acucar,quantidade_produzida_t,Quantidade produzida,LightGBM default,default,2732064.0,2559685.4450145774
MA,2021,Mandioca,quantidade_produzida_t,Quantidade produzida,LightGBM default,default,440241.0,884095.3873036248
MA,2021,Milho,quantidade_produzida_t,Quantidade produzida,LightGBM default,default,2267556.0,1703076.8498090128
MA,2021,Soja,quantidade_produzida_t,Quantidade produzida,LightGBM default,default,3240985.0,2233677.6337756
MG,2021,Cana_de_acucar,quantidade_produzida_t,Quantidade produzida,LightGBM default,default,69915645.0,98901990.218041
MG,2021,Mandioca,quantidade_produzida_t,Quantidade produzida,LightGBM default,default,547267.0,0.0
MG,2021,Milho,quantidade_produzida_t,Quantidade produzida,LightGBM default,default,6788836.0,7500069.036291638
MG,2021,Soja,quantidade_produzida_t,Quantidade produzida,LightGBM default,default,6984227.0,7855388.93451222
MS,2021,Cana_de_acucar,quantidade_produzida_t,Quantidade produzida,LightGBM default,default,47287616.0,48605435.57979486
MS,2021,Mandioca,quantidade_produzida_t,Quantidade produzida,LightGBM default,default,997672.0,1533729.8958057074
MS,2021,Milho,quantidade_produzida_t,Quantidade produzida,LightGBM default,default,5418082.0,7995745.654455597
MS,2021,Soja,quantidade_produzida_t,Quantidade produzida,LightGBM default,default,12226648.0,11144706.642126262
MT,2021,Cana_de_acucar,quantidade_produzida_t,Quantidade produzida,LightGBM default,default,19348547.0,27817095.63875105
MT,2021,Mandioca,quantidade_produzida_t,Quantidade produzida,LightGBM default,default,258812.0,1519374.6743999198
MT,2021,Milho,quantidade_produzida_t,Quantidade produzida,LightGBM default,default,32051305.0,26824400.927952323
MT,2021,Soja,quantidade_produzida_t,Quantidade produzida,LightGBM default,default,35336979.0,29048948.89316382
PA,2021,Cana_de_acucar,quantidade_produzida_t,Quantidade produzida,LightGBM default,default,1028940.0,0.0
PA,2021,Mandioca,quantidade_produzida_t,Quantidade produzida,LightGBM default,default,4053932.0,2415915.0847110795
PA,2021,Milho,quantidade_produzida_t,Quantidade produzida,LightGBM default,default,1122835.0,326417.1902572627
PA,2021,Soja,quantidade_produzida_t,Quantidade produzida,LightGBM default,default,2232499.0,3349326.4825426172
PB,2021,Cana_de_acucar,quantidade_produzida_t,Quantidade produzida,LightGBM default,default,5630113.0,5782962.786155499
PB,2021,Mandioca,quantidade_produzida_t,Quantidade produzida,LightGBM default,default,131811.0,71201.9418380123
PB,2021,Milho,quantidade_produzida_t,Quantidade produzida,LightGBM default,default,48172.0,286866.67684116727
PB,2021,Soja,quantidade_produzida_t,Quantidade produzida,LightGBM default,default,0.0,360543.37691338675
PE,2021,Cana_de_acucar,quantidade_produzida_t,Quantidade produzida,LightGBM default,default,15602250.0,9353707.462520886
PE,2021,Mandioca,quantidade_produzida_t,Quantidade produzida,LightGBM default,default,421311.0,462526.0376744773
PE,2021,Milho,quantidade_produzida_t,Quantidade produzida,LightGBM default,default,66281.0,291235.1638320908
PE,2021,Soja,quantidade_produzida_t,Quantidade produzida,LightGBM default,default,600.0,941050.2287518599
PI,2021,Cana_de_acucar,quantidade_produzida_t,Quantidade produzida,LightGBM default,default,1110157.0,313676.64478890586
PI,2021,Mandioca,quantidade_produzida_t,Quantidade produzida,LightGBM default,default,405718.0,572882.3860609067
PI,2021,Milho,quantidade_produzida_t,Quantidade produzida,LightGBM default,default,2145035.0,1551563.2625986438
PI,2021,Soja,quantidade_produzida_t,Quantidade produzida,LightGBM default,default,2713998.0,2074031.9691504678
PR,2021,Cana_de_acucar,quantidade_produzida_t,Quantidade produzida,LightGBM default,default,37522243.0,48891611.867624424
PR,2021,Mandioca,quantidade_produzida_t,Quantidade produzida,LightGBM default,default,3421367.0,0.0
PR,2021,Milho,quantidade_produzida_t,Quantidade produzida,LightGBM default,default,10528860.0,15345130.78348272
PR,2021,Soja,quantidade_produzida_t,Quantidade produzida,LightGBM default,default,19205802.0,17329060.896121662
RJ,2021,Cana_de_acucar,quantidade_produzida_t,Quantidade produzida,LightGBM default,default,2556322.0,32807726.99776344
RJ,2021,Mandioca,quantidade_produzida_t,Quantidade produzida,LightGBM default,default,158860.0,0.0
RJ,2021,Milho,quantidade_produzida_t,Quantidade produzida,LightGBM default,default,8557.0,0.0
RJ,2021,Soja,quantidade_produzida_t,Quantidade produzida,LightGBM default,default,324.0,950120.4581491689
RN,2021,Cana_de_acucar,quantidade_produzida_t,Quantidade produzida,LightGBM default,default,4058263.0,3603742.671548719
RN,2021,Mandioca,quantidade_produzida_t,Quantidade produzida,LightGBM default,default,230030.0,142364.8691739616
RN,2021,Milho,quantidade_produzida_t,Quantidade produzida,LightGBM default,default,13345.0,41421.51363246176
RN,2021,Soja,quantidade_produzida_t,Quantidade produzida,LightGBM default,default,0.0,42008.905989128594
RO,2021,Cana_de_acucar,quantidade_produzida_t,Quantidade produzida,LightGBM default,default,24528.0,0.0
RO,2021,Mandioca,quantidade_produzida_t,Quantidade produzida,LightGBM default,default,417748.0,507446.6737819145
RO,2021,Milho,quantidade_produzida_t,Quantidade produzida,LightGBM default,default,1232783.0,802600.9653641832
RO,2021,Soja,quantidade_produzida_t,Quantidade produzida,LightGBM default,default,1352087.0,868014.2833652194
RS,2021,Cana_de_acucar,quantidade_produzida_t,Quantidade produzida,LightGBM default,default,590062.0,6727018.710188858
RS,2021,Mandioca,quantidade_produzida_t,Quantidade produzida,LightGBM default,default,842953.0,0.0
RS,2021,Milho,quantidade_produzida_t,Quantidade produzida,LightGBM default,default,4389617.0,4112582.7128576194
RS,2021,Soja,quantidade_produzida_t,Quantidade produzida,LightGBM default,default,20420501.0,8796633.248397665
SC,2021,Cana_de_acucar,quantidade_produzida_t,Quantidade produzida,LightGBM default,default,196145.0,5980251.36480065
SC,2021,Mandioca,quantidade_produzida_t,Quantidade produzida,LightGBM default,default,341727.0,0.0
SC,2021,Milho,quantidade_produzida_t,Quantidade produzida,LightGBM default,default,2006694.0,2198078.1878043124
SC,2021,Soja,quantidade_produzida_t,Quantidade produzida,LightGBM default,default,2323735.0,2358677.9535747743
